,Unnamed: 0,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
5844471,5844471,1,127156.49,127156.49,0.0,0.0,127156.49,1
5847837,5847837,4,1301410.68,1301410.68,0.0,0.0,0.0,1
5847838,5847838,1,1301410.68,1301410.68,0.0,307091.75,1608502.44,1
5866388,5866388,4,108560.06,108560.06,0.0,0.0,0.0,1
5866389,5866389,1,108560.06,108560.06,0.0,0.0,108560.06,1
5866659,5866659,4,2371324.81,2371324.81,0.0,0.0,0.0,1
5866660,5866660,1,2371324.81,2371324.81,0.0,3448629.16,5819953.98,1
5868616,5868616,4,6392.08,6392.08,0.0,0.0,0.0,1
5868617,5868617,1,6392.08,6392.08,0.0,0.0,6392.08,1
5871055,5871055,4,265836.1,265836.1,0.0,0.0,0.0,1
5871056,5871056,1,265836.1,265836.1,0.0,5819149.73,6084985.83,1
5875183,5875183,4,949979.11,949979.11,0.0,0.0,0.0,1
5875184,5875184,1,949979.11,949979.11,0.0,0.0,949979.11,1
5891131,5891131,4,196254.03,196254.03,0.0,0.0,0.0,1
5891132,5891132,1,196254.03,196254.03,0.0,0.0,196254.03,1
5893135,5893135,4,264286.19,264286.19,0.0,0.0,0.0,1
5893136,5893136,1,264286.19,264286.19,0.0,714984.86,979271.04,1
5895900,5895900,4,2178303.49,2178303.49,0.0,0.0,0.0,1
5895901,5895901,1,2178303.49,2178303.49,0.0,0.0,2178303.49,1
5911183,5911183,4,186375.38,186375.38,0.0,0.0,0.0,1
5911184,5911184,1,186375.38,186375.38,0.0,427950.92,614326.3,1
5914952,5914952,4,10000000.0,12754759.04,2754759.04,0.0,0.0,1
5914953,5914953,1,10000000.0,10000000.0,0.0,358443.32,10358443.32,1
5914954,5914954,4,2754759.04,2754759.04,0.0,0.0,0.0,1
5914955,5914955,1,2754759.04,2754759.04,0.0,0.0,2754759.04,1
5922716,5922716,4,536433.5,536433.5,0.0,0.0,0.0,1
5922717,5922717,1,536433.5,536433.5,0.0,3603723.8,4140157.3,1
5926414,5926414,4,126061.45,126061.45,0.0,0.0,0.0,1
5926415,5926415,1,126061.45,126061.45,0.0,20438677.48,20564738.93,1
5929885,5929885,4,373322.87,373322.87,0.0,0.0,0.0,1
5929886,5929886,1,373322.87,373322.87,0.0,112234.04,485556.91,1
5934990,5934990,4,40359.75,40359.75,0.0,0.0,0.0,1
5934991,5934991,1,40359.75,40359.75,0.0,37684.35,78044.1,1
5937492,5937492,4,540914.12,540914.12,0.0,0.0,0.0,1
5937493,5937493,1,540914.12,540914.12,0.0,36447.52,577361.64,1
5940123,5940123,4,932691.0,932691.0,0.0,0.0,0.0,1
5940124,5940124,1,932691.0,932691.0,0.0,93390.82,1026081.82,1
5946941,5946941,4,973805.75,973805.75,0.0,0.0,0.0,1
5946942,5946942,1,973805.75,973805.75,0.0,0.0,973805.75,1
5956201,5956201,4,10000000.0,12740879.15,2740879.15,0.0,0.0,1
5956202,5956202,1,10000000.0,10000000.0,0.0,111802.81,10111802.81,1
5956203,5956203,4,2740879.15,2740879.15,0.0,0.0,0.0,1
5956204,5956204,1,2740879.15,2740879.15,0.0,1137372.51,3878251.66,1
5956511,5956511,4,70382.18,70382.18,0.0,0.0,0.0,1
5956512,5956512,1,70382.18,70382.18,0.0,999649.42,1070031.6,1
5958445,5958445,4,70756.72,70756.72,0.0,0.0,0.0,1
5958446,5958446,1,70756.72,70756.72,0.0,0.0,70756.72,1
5961552,5961552,4,9173.06,9173.06,0.0,0.0,0.0,1
5961553,5961553,1,9173.06,9173.06,0.0,0.0,9173.06,1
5962323,5962323,4,20842.92,20842.92,0.0,0.0,0.0,1
5962324,5962324,1,20842.92,20842.92,0.0,118111.75,138954.67,1
5962968,5962968,4,183385.35,183385.35,0.0,0.0,0.0,1
5962969,5962969,1,183385.35,183385.35,0.0,0.0,183385.35,1
5964201,5964201,4,106596.14,106596.14,0.0,0.0,0.0,1
5964202,5964202,1,106596.14,106596.14,0.0,0.0,106596.14,1
5964741,5964741,4,4160888.06,4160888.06,0.0,0.0,0.0,1
5964742,5964742,1,4160888.06,4160888.06,0.0,367689.67,4528577.73,1
5967442,5967442,4,10000000.0,12426076.89,2426076.89,0.0,0.0,1
5967443,5967443,1,10000000.0,10000000.0,0.0,2265793.36,12265793.36,1
5967444,5967444,4,2426076.89,2426076.89,0.0,0.0,0.0,1
5967445,5967445,1,2426076.89,2426076.89,0.0,44160.09,2470236.98,1
5967457,5967457,4,126192.63,126192.63,0.0,0.0,0.0,1
5967458,5967458,1,126192.63,126192.63,0.0,0.0,126192.63,1
5967470,5967470,4,40013.19,40013.19,0.0,0.0,0.0,1
5967471,5967471,1,40013.19,40013.19,0.0,0.0,40013.19,1
5967513,5967513,4,4737833.35,4737833.35,0.0,0.0,0.0,1
5967514,5967514,1,4737833.35,4737833.35,0.0,11580904.9,16318738.25,1
5967604,5967604,4,184588.59,184588.59,0.0,0.0,0.0,1
5967605,5967605,1,184588.59,184588.59,0.0,0.0,184588.59,1
5970973,5970973,4,669627.43,669627.43,0.0,0.0,0.0,1
5970974,5970974,1,669627.43,669627.43,0.0,0.0,669627.43,1
5975515,5975515,4,312955.14,312955.14,0.0,0.0,0.0,1
5975516,5975516,1,312955.14,312955.14,0.0,18559.06,331514.2,1
5976563,5976563,4,2085274.39,2085274.39,0.0,0.0,0.0,1
5976564,5976564,1,2085274.39,2085274.39,0.0,3362607.02,5447881.42,1
5976929,5976929,4,48132.52,48132.52,0.0,0.0,0.0,1
5976930,5976930,1,48132.52,48132.52,0.0,94309.66,142442.19,1
5980078,5980078,4,2567602.1,2567602.1,0.0,0.0,0.0,1
5980079,5980079,1,2567602.1,2567602.1,0.0,0.0,2567602.1,1
5980149,5980149,4,429257.45,429257.45,0.0,0.0,0.0,1
5980150,5980150,1,429257.45,429257.45,0.0,0.0,429257.45,1
5980628,5980628,4,313936.67,313936.67,0.0,0.0,0.0,1
5980629,5980629,1,313936.67,313936.67,0.0,1145802.52,1459739.19,1
5981895,5981895,4,398724.6,398724.6,0.0,0.0,0.0,1
5981896,5981896,1,398724.6,398724.6,0.0,5738519.76,6137244.36,1
5986972,5986972,4,503961.93,503961.93,0.0,0.0,0.0,1
5986973,5986973,1,503961.93,503961.93,0.0,0.0,503961.93,1
5987483,5987483,4,1050135.78,1050135.78,0.0,0.0,0.0,1
5987484,5987484,1,1050135.78,1050135.78,0.0,4365234.19,5415369.97,1
5987525,5987525,4,71921.7,71921.7,0.0,0.0,0.0,1
5987526,5987526,1,71921.7,71921.7,0.0,42131.23,114052.93,1
5987531,5987531,4,2284476.12,2284476.12,0.0,0.0,0.0,1
5987532,5987532,1,2284476.12,2284476.12,0.0,6835.89,2291312.01,1
5987586,5987586,4,10000000.0,11018800.91,1018800.91,0.0,0.0,1
5987587,5987587,1,10000000.0,10000000.0,0.0,8496.86,10008496.86,1
5987588,5987588,4,1018800.91,1018800.91,0.0,0.0,0.0,1
5987589,5987589,1,1018800.91,1018800.91,0.0,389321.6,1408122.51,1
5987631,5987631,4,377096.39,377096.39,0.0,0.0,0.0,1
5987632,5987632,1,377096.39,377096.39,0.0,0.0,377096.39,1
5987652,5987652,4,175972.28,175972.28,0.0,0.0,0.0,1
5987653,5987653,1,175972.28,175972.28,0.0,602609.04,778581.32,1
5987696,5987696,4,3260215.75,3260215.75,0.0,0.0,0.0,1
5987697,5987697,1,3260215.75,3260215.75,0.0,0.0,3260215.75,1
5987863,5987863,4,10000000.0,19033760.73,9033760.73,0.0,0.0,1
5987864,5987864,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1
5987865,5987865,4,9033760.73,9033760.73,0.0,0.0,0.0,1
5987866,5987866,1,9033760.73,9033760.73,0.0,208005.22,9241765.96,1
5987900,5987900,4,2876010.51,2876010.51,0.0,0.0,0.0,1
5987901,5987901,1,2876010.51,2876010.51,0.0,119686.18,2995696.7,1
5987902,5987902,4,124202.04,124202.04,0.0,0.0,0.0,1
5987903,5987903,1,124202.04,124202.04,0.0,4212193.08,4336395.13,1
5987904,5987904,4,557950.06,557950.06,0.0,0.0,0.0,1
5987905,5987905,1,557950.06,557950.06,0.0,111018.84,668968.9,1
5987906,5987906,4,4900487.15,4900487.15,0.0,0.0,0.0,1
5987907,5987907,1,4900487.15,4900487.15,0.0,0.0,4900487.15,1
5987908,5987908,4,871745.76,871745.76,0.0,0.0,0.0,1
5987909,5987909,1,871745.76,871745.76,0.0,1830440.62,2702186.38,1
5987910,5987910,4,281439.26,281439.26,0.0,0.0,0.0,1
5987911,5987911,1,281439.26,281439.26,0.0,118976.79,400416.05,1
5987912,5987912,4,1232013.7,1232013.7,0.0,0.0,0.0,1
5987913,5987913,1,1232013.7,1232013.7,0.0,0.0,1232013.7,1
5987914,5987914,4,206985.26,206985.26,0.0,0.0,0.0,1
5987915,5987915,1,206985.26,206985.26,0.0,1372.42,208357.68,1
5987916,5987916,4,950791.37,950791.37,0.0,0.0,0.0,1
5987917,5987917,1,950791.37,950791.37,0.0,0.0,950791.37,1
5987918,5987918,4,2406332.79,2406332.79,0.0,0.0,0.0,1
5987919,5987919,1,2406332.79,2406332.79,0.0,7523033.41,9929366.2,1
5987920,5987920,4,427373.65,427373.65,0.0,0.0,0.0,1
5987921,5987921,1,427373.65,427373.65,0.0,64983.82,492357.46,1
5987922,5987922,4,10000000.0,12068313.94,2068313.94,0.0,0.0,1
5987923,5987923,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1
5987924,5987924,4,2068313.94,2068313.94,0.0,0.0,0.0,1
5987925,5987925,1,2068313.94,2068313.94,0.0,0.0,2068313.94,1
5987926,5987926,4,1464008.18,1464008.18,0.0,0.0,0.0,1
5987927,5987927,1,1464008.18,1464008.18,0.0,0.0,1464008.18,1
5987928,5987928,4,365069.45,365069.45,0.0,0.0,0.0,1
5987929,5987929,1,365069.45,365069.45,0.0,1033912.43,1398981.88,1
5987930,5987930,4,281023.82,281023.82,0.0,0.0,0.0,1
5987931,5987931,1,281023.82,281023.82,0.0,0.0,281023.82,1
5987932,5987932,4,1240717.75,1240717.75,0.0,0.0,0.0,1
5987933,5987933,1,1240717.75,1240717.75,0.0,144986.76,1385704.52,1
5987934,5987934,4,6370726.84,6370726.84,0.0,0.0,0.0,1
5987935,5987935,1,6370726.84,6370726.84,0.0,49570.47,6420297.31,1
5987936,5987936,4,87438.83,87438.83,0.0,0.0,0.0,1
5987937,5987937,1,87438.83,87438.83,0.0,69617.57,157056.4,1
5987938,5987938,4,2425164.58,2425164.58,0.0,0.0,0.0,1
5987939,5987939,1,2425164.58,2425164.58,0.0,946807.93,3371972.51,1
5987940,5987940,4,381977.83,381977.83,0.0,0.0,0.0,1
5987941,5987941,1,381977.83,381977.83,0.0,0.0,381977.83,1
5987942,5987942,4,571163.03,571163.03,0.0,0.0,0.0,1
5987943,5987943,1,571163.03,571163.03,0.0,45861.48,617024.51,1
5987963,5987963,4,781.93,781.93,0.0,0.0,0.0,1
5987964,5987964,1,781.93,781.93,0.0,0.0,781.93,1
5987969,5987969,4,8536151.16,8536151.16,0.0,0.0,0.0,1
5987970,5987970,1,8536151.16,8536151.16,0.0,339032.24,8875183.4,1
5987982,5987982,4,115085.31,115085.31,0.0,0.0,0.0,1
5987983,5987983,1,115085.31,115085.31,0.0,999400.25,1114485.56,1
5987999,5987999,4,438983.45,438983.45,0.0,0.0,0.0,1
5988000,5988000,1,438983.45,438983.45,0.0,26861.84,465845.29,1
5988009,5988009,4,786278.72,786278.72,0.0,0.0,0.0,1
5988010,5988010,1,786278.72,786278.72,0.0,0.0,786278.72,1
5988020,5988020,4,341441.17,341441.17,0.0,0.0,0.0,1
5988021,5988021,1,341441.17,341441.17,0.0,0.0,341441.17,1
5988202,5988202,4,140333.35,140333.35,0.0,0.0,0.0,1
5988203,5988203,1,140333.35,140333.35,0.0,132894.81,273228.16,1
5988233,5988233,4,216000.95,216000.95,0.0,0.0,0.0,1
5988234,5988234,1,216000.95,216000.95,0.0,171773.03,387773.97,1
5988235,5988235,4,533269.77,533269.77,0.0,0.0,0.0,1
5988236,5988236,1,533269.77,533269.77,0.0,20836.5,554106.28,1
5988237,5988237,4,298384.21,298384.21,0.0,0.0,0.0,1
5988238,5988238,1,298384.21,298384.21,0.0,77405.99,375790.2,1
5988239,5988239,4,537641.8,537641.8,0.0,0.0,0.0,1
5988240,5988240,1,537641.8,537641.8,0.0,55732.77,593374.56,1
5988241,5988241,4,4602636.68,4602636.68,0.0,0.0,0.0,1
5988242,5988242,1,4602636.68,4602636.68,0.0,0.0,4602636.68,1
5988243,5988243,4,3285475.4,3285475.4,0.0,0.0,0.0,1
5988244,5988244,1,3285475.4,3285475.4,0.0,746119.83,4031595.23,1
5988245,5988245,4,10000000.0,10724264.21,724264.21,0.0,0.0,1
5988246,5988246,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1
5988247,5988247,4,724264.21,724264.21,0.0,0.0,0.0,1
5988248,5988248,1,724264.21,724264.21,0.0,0.0,724264.21,1
5988249,5988249,4,224230.16,224230.16,0.0,0.0,0.0,1
5988250,5988250,1,224230.16,224230.16,0.0,427065.03,651295.19,1
5988251,5988251,4,23236.49,23236.49,0.0,0.0,0.0,1
5988252,5988252,1,23236.49,23236.49,0.0,179969.72,203206.21,1
5988253,5988253,4,13659.45,13659.45,0.0,0.0,0.0,1
5988254,5988254,1,13659.45,13659.45,0.0,474620.98,488280.42,1
5988255,5988255,4,461369.99,461369.99,0.0,0.0,0.0,1
5988256,5988256,1,461369.99,461369.99,0.0,2572575.13,3033945.11,1
5988257,5988257,4,191834.14,191834.14,0.0,0.0,0.0,1
5988258,5988258,1,191834.14,191834.14,0.0,105924.3,297758.43,1
5988259,5988259,4,3242183.64,3242183.64,0.0,0.0,0.0,1
5988260,5988260,1,3242183.64,3242183.64,0.0,0.0,3242183.64,1
5988261,5988261,4,1675153.28,1675153.28,0.0,0.0,0.0,1
5988262,5988262,1,1675153.28,1675153.28,0.0,12832.26,1687985.53,1
5988263,5988263,4,37766.23,37766.23,0.0,0.0,0.0,1
5988264,5988264,1,37766.23,37766.23,0.0,2344708.27,2382474.5,1
5989566,5989566,4,79076.14,79076.14,0.0,0.0,0.0,1
5989567,5989567,1,79076.14,79076.14,0.0,0.0,79076.14,1
5989788,5989788,4,27276.07,27276.07,0.0,0.0,0.0,1
5989789,5989789,1,27276.07,27276.07,0.0,0.0,27276.07,1
5990224,5990224,4,10000000.0,13019699.77,3019699.77,0.0,0.0,1
5990225,5990225,1,10000000.0,10000000.0,0.0,2423749.18,12423749.18,1
5990226,5990226,4,3019699.77,3019699.77,0.0,0.0,0.0,1
5990227,5990227,1,3019699.77,3019699.77,0.0,523626.59,3543326.36,1
5990447,5990447,4,1049586.54,1049586.54,0.0,0.0,0.0,1
5990448,5990448,1,1049586.54,1049586.54,0.0,8366.77,1057953.31,1
5990449,5990449,4,237776.02,237776.02,0.0,0.0,0.0,1
5990450,5990450,1,237776.02,237776.02,0.0,102969.39,340745.41,1
5990451,5990451,4,2028897.08,2028897.08,0.0,0.0,0.0,1
5990452,5990452,1,2028897.08,2028897.08,0.0,4194222.4,6223119.48,1
5990453,5990453,4,452261.67,452261.67,0.0,0.0,0.0,1
5990454,5990454,1,452261.67,452261.67,0.0,577217.57,1029479.24,1
5990455,5990455,4,892376.71,892376.71,0.0,0.0,0.0,1
5990456,5990456,1,892376.71,892376.71,0.0,31730514.36,32622891.07,1
5990457,5990457,4,34498.05,34498.05,0.0,0.0,0.0,1
5990458,5990458,1,34498.05,34498.05,0.0,0.0,34498.05,1
5990552,5990552,4,3118811.65,3118811.65,0.0,0.0,0.0,1
5990553,5990553,1,3118811.65,3118811.65,0.0,1163983.03,4282794.68,1
5990636,5990636,4,426323.38,426323.38,0.0,0.0,0.0,1
5990637,5990637,1,426323.38,426323.38,0.0,102216.61,528539.99,1
5990653,5990653,4,60891.94,60891.94,0.0,0.0,0.0,1
5990654,5990654,1,60891.94,60891.94,0.0,1534972.09,1595864.03,1
5991574,5991574,4,149535.0,149535.0,0.0,0.0,0.0,1
5991575,5991575,1,149535.0,149535.0,0.0,711124.24,860659.24,1
5991618,5991618,4,533092.45,533092.45,0.0,0.0,0.0,1
5991619,5991619,1,533092.45,533092.45,0.0,1480922.8,2014015.24,1
5993383,5993383,4,500905.62,500905.62,0.0,0.0,0.0,1
5993384,5993384,1,500905.62,500905.62,0.0,4867381.69,5368287.32,1
5993541,5993541,4,253261.96,253261.96,0.0,0.0,0.0,1
5993542,5993542,1,253261.96,253261.96,0.0,95869.95,349131.91,1
5993581,5993581,4,341956.42,341956.42,0.0,0.0,0.0,1
5993582,5993582,1,341956.42,341956.42,0.0,2191293.04,2533249.45,1
5993689,5993689,4,430722.59,430722.59,0.0,0.0,0.0,1
5993690,5993690,1,430722.59,430722.59,0.0,1630593.27,2061315.87,1
5994222,5994222,4,116489.77,116489.77,0.0,0.0,0.0,1
5994223,5994223,1,116489.77,116489.77,0.0,0.0,116489.77,1
5994273,5994273,4,1464160.5,1464160.5,0.0,0.0,0.0,1
5994274,5994274,1,1464160.5,1464160.5,0.0,462739.95,1926900.44,1
5994336,5994336,4,10000000.0,25455965.86,15455965.86,0.0,0.0,1
5994337,5994337,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1
5994338,5994338,4,10000000.0,15455965.86,5455965.86,0.0,0.0,1
5994339,5994339,1,10000000.0,10000000.0,0.0,1886102.76,11886102.76,1
5994340,5994340,4,5455965.86,5455965.86,0.0,0.0,0.0,1
5994341,5994341,1,5455965.86,5455965.86,0.0,0.0,5455965.86,1
5994342,5994342,4,1501341.87,1501341.87,0.0,0.0,0.0,1
5994343,5994343,1,1501341.87,1501341.87,0.0,0.0,1501341.87,1
5994344,5994344,4,267564.83,267564.83,0.0,0.0,0.0,1
5994345,5994345,1,267564.83,267564.83,0.0,0.0,267564.83,1
5994346,5994346,4,207021.45,207021.45,0.0,0.0,0.0,1
5994347,5994347,1,207021.45,207021.45,0.0,0.0,207021.45,1
5994348,5994348,4,19729.68,19729.68,0.0,0.0,0.0,1
5994349,5994349,1,19729.68,19729.68,0.0,0.0,19729.68,1
5994540,5994540,4,40591.72,40591.72,0.0,0.0,0.0,1
5994541,5994541,1,40591.72,40591.72,0.0,276257.36,316849.08,1
5994749,5994749,4,298365.86,298365.86,0.0,0.0,0.0,1
5994750,5994750,1,298365.86,298365.86,0.0,0.0,298365.86,1
5995095,5995095,4,2897907.81,2897907.81,0.0,0.0,0.0,1
5995096,5995096,1,2897907.81,2897907.81,0.0,351034.56,3248942.38,1
5995101,5995101,4,1857935.57,1857935.57,0.0,0.0,0.0,1
5995102,5995102,1,1857935.57,1857935.57,0.0,738704.8,2596640.37,1
5995572,5995572,4,87381.78,87381.78,0.0,0.0,0.0,1
5995573,5995573,1,87381.78,87381.78,0.0,474312.15,561693.93,1
5995644,5995644,4,3588174.94,3588174.94,0.0,0.0,0.0,1
5995645,5995645,1,3588174.94,3588174.94,0.0,103757.04,3691931.98,1
5996196,5996196,4,396757.22,396757.22,0.0,0.0,0.0,1
5996197,5996197,1,396757.22,396757.22,0.0,167363.79,564121.01,1
5996228,5996228,4,207241.52,207241.52,0.0,0.0,0.0,1
5996229,5996229,1,207241.52,207241.52,0.0,0.0,207241.52,1
5996375,5996375,4,5475018.52,5475018.52,0.0,0.0,0.0,1
5996376,5996376,1,5475018.52,5475018.52,0.0,205724.59,5680743.11,1
5996377,5996377,4,671406.79,671406.79,0.0,0.0,0.0,1
5996378,5996378,1,671406.79,671406.79,0.0,102024.04,773430.83,1
5996379,5996379,4,158245.65,158245.65,0.0,0.0,0.0,1
5996380,5996380,1,158245.65,158245.65,0.0,474628.91,632874.55,1
5996381,5996381,4,1346264.61,1346264.61,0.0,0.0,0.0,1
5996382,5996382,1,1346264.61,1346264.61,0.0,1806026.36,3152290.97,1
5996383,5996383,4,313697.44,313697.44,0.0,0.0,0.0,1
5996384,5996384,1,313697.44,313697.44,0.0,0.0,313697.44,1
5996385,5996385,4,2772748.37,2772748.37,0.0,0.0,0.0,1
5996386,5996386,1,2772748.37,2772748.37,0.0,0.0,2772748.37,1
5996387,5996387,4,1058602.68,1058602.68,0.0,0.0,0.0,1
5996388,5996388,1,1058602.68,1058602.68,0.0,628385.94,1686988.62,1
5996389,5996389,4,34839.32,34839.32,0.0,0.0,0.0,1
5996390,5996390,1,34839.32,34839.32,0.0,0.0,34839.32,1
5996391,5996391,4,462452.87,462452.87,0.0,0.0,0.0,1
5996392,5996392,1,462452.87,462452.87,0.0,0.0,462452.87,1
5996393,5996393,4,3401641.0,3401641.0,0.0,0.0,0.0,1
5996394,5996394,1,3401641.0,3401641.0,0.0,2062298.62,5463939.63,1
5996395,5996395,4,19421.77,19421.77,0.0,0.0,0.0,1
5996396,5996396,1,19421.77,19421.77,0.0,663000.64,682422.4,1
5996397,5996397,4,486175.4,486175.4,0.0,0.0,0.0,1
5996398,5996398,1,486175.4,486175.4,0.0,0.0,486175.4,1
5996399,5996399,4,10000000.0,59585040.37,49585040.37,0.0,0.0,1
5996400,5996400,1,10000000.0,10000000.0,0.0,10662599.15,20662599.15,1
5996401,5996401,4,10000000.0,49585040.37,39585040.37,0.0,0.0,1
5996402,5996402,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1
5996403,5996403,4,10000000.0,39585040.37,29585040.37,0.0,0.0,1
5996404,5996404,1,10000000.0,10000000.0,0.0,1727027.89,11727027.89,1
5996405,5996405,4,10000000.0,29585040.37,19585040.37,0.0,0.0,1
5996406,5996406,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1
5996407,5996407,4,10000000.0,19585040.37,19585040.37,0.0,0.0,1
5996408,5996408,1,0.0,0.0,0.0,76759.9,76759.9,1
5996409,5996409,4,9585040.37,19585040.37,19585040.37,0.0,0.0,1
5996410,5996410,1,0.0,0.0,0.0,2921531.34,2921531.34,1
5996411,5996411,4,460434.46,460434.46,0.0,0.0,0.0,1
5996412,5996412,1,460434.46,460434.46,0.0,1046172.48,1506606.94,1
5996413,5996413,4,287720.41,287720.41,0.0,0.0,0.0,1
5996414,5996414,1,287720.41,287720.41,0.0,174700.67,462421.08,1
5996415,5996415,4,204030.2,204030.2,0.0,0.0,0.0,1
5996416,5996416,1,204030.2,204030.2,0.0,0.0,204030.2,1
5997444,5997444,4,99804.21,99804.21,0.0,0.0,0.0,1
5997445,5997445,1,99804.21,99804.21,0.0,77105.84,176910.05,1
6001556,6001556,4,4892226.25,4892226.25,0.0,0.0,0.0,1
6001557,6001557,1,4892226.25,4892226.25,0.0,54435.33,4946661.58,1
6001558,6001558,4,225324.05,225324.05,0.0,0.0,0.0,1
6001559,6001559,1,225324.05,225324.05,0.0,9125.63,234449.67,1
6001560,6001560,4,59749.28,59749.28,0.0,0.0,0.0,1
6001561,6001561,1,59749.28,59749.28,0.0,1279160.38,1338909.66,1
6001562,6001562,4,426173.04,426173.04,0.0,0.0,0.0,1
6001563,6001563,1,426173.04,426173.04,0.0,0.0,426173.04,1
6001564,6001564,4,3890627.92,3890627.92,0.0,0.0,0.0,1
6001565,6001565,1,3890627.92,3890627.92,0.0,0.0,3890627.92,1
6001566,6001566,4,474195.1,474195.1,0.0,0.0,0.0,1
6001567,6001567,1,474195.1,474195.1,0.0,0.0,474195.1,1
6001568,6001568,4,1171751.17,1171751.17,0.0,0.0,0.0,1
6001569,6001569,1,1171751.17,1171751.17,0.0,0.0,1171751.17,1
6002112,6002112,4,3037.67,3037.67,0.0,0.0,0.0,1
6002113,6002113,1,3037.67,3037.67,0.0,800854.71,803892.38,1
6002930,6002930,4,3028421.03,3028421.03,0.0,0.0,0.0,1
6002931,6002931,1,3028421.03,3028421.03,0.0,4503234.54,7531655.57,1
6003573,6003573,4,183306.21,183306.21,0.0,0.0,0.0,1
6003574,6003574,1,183306.21,183306.21,0.0,0.0,183306.21,1
6006150,6006150,4,837192.23,837192.23,0.0,0.0,0.0,1
6006151,6006151,1,837192.23,837192.23,0.0,0.0,837192.23,1
6006492,6006492,4,315712.36,315712.36,0.0,0.0,0.0,1
6006493,6006493,1,315712.36,315712.36,0.0,733325.51,1049037.87,1
6006719,6006719,4,221511.12,221511.12,0.0,0.0,0.0,1
6006720,6006720,1,221511.12,221511.12,0.0,201354.78,422865.9,1
6006721,6006721,4,326394.8,326394.8,0.0,0.0,0.0,1
6006722,6006722,1,326394.8,326394.8,0.0,16973.41,343368.22,1
6006723,6006723,4,3302492.95,3302492.95,0.0,0.0,0.0,1
6006724,6006724,1,3302492.95,3302492.95,0.0,589810.81,3892303.76,1
6006725,6006725,4,2828068.73,2828068.73,0.0,0.0,0.0,1
6006726,6006726,1,2828068.73,2828068.73,0.0,102766.8,2930835.53,1
6007569,6007569,4,526071.46,526071.46,0.0,0.0,0.0,1
6007570,6007570,1,526071.46,526071.46,0.0,987448.67,1513520.12,1
6007596,6007596,4,3718503.37,3718503.37,0.0,0.0,0.0,1
6007597,6007597,1,3718503.37,3718503.37,0.0,4365225.42,8083728.79,1
6008118,6008118,4,966389.93,966389.93,0.0,0.0,0.0,1
6008119,6008119,1,966389.93,966389.93,0.0,0.0,966389.93,1
6008412,6008412,4,907361.75,907361.75,0.0,0.0,0.0,1
6008413,6008413,1,907361.75,907361.75,0.0,1536176.46,2443538.2,1
6008414,6008414,4,1150413.99,1150413.99,0.0,0.0,0.0,1
6008415,6008415,1,1150413.99,1150413.99,0.0,1740168.44,2890582.43,1
6008416,6008416,4,5270.57,5270.57,0.0,0.0,0.0,1
6008417,6008417,1,5270.57,5270.57,0.0,305288.23,310558.81,1
6008418,6008418,4,673722.73,673722.73,0.0,0.0,0.0,1
6008419,6008419,1,673722.73,673722.73,0.0,0.0,673722.73,1
6008420,6008420,4,1191183.65,1191183.65,0.0,0.0,0.0,1
6008421,6008421,1,1191183.65,1191183.65,0.0,0.0,1191183.65,1
6008422,6008422,4,32671.88,32671.88,0.0,0.0,0.0,1
6008423,6008423,1,32671.88,32671.88,0.0,164307.14,196979.02,1
6008424,6008424,4,2040374.55,2040374.55,0.0,0.0,0.0,1
6008425,6008425,1,2040374.55,2040374.55,0.0,50729.93,2091104.48,1
6008426,6008426,4,1307156.17,1307156.17,0.0,0.0,0.0,1
6008427,6008427,1,1307156.17,1307156.17,0.0,273026.12,1580182.28,1
6008428,6008428,4,4152987.1,4152987.1,0.0,0.0,0.0,1
6008429,6008429,1,4152987.1,4152987.1,0.0,45694.34,4198681.44,1
6008430,6008430,4,365332.78,365332.78,0.0,0.0,0.0,1
6008431,6008431,1,365332.78,365332.78,0.0,27185.14,392517.92,1
6008432,6008432,4,1143937.73,1143937.73,0.0,0.0,0.0,1
6008433,6008433,1,1143937.73,1143937.73,0.0,174260.08,1318197.81,1
6008435,6008435,4,1532229.72,1532229.72,0.0,0.0,0.0,1
6008436,6008436,1,1532229.72,1532229.72,0.0,89278.84,1621508.56,1
6008446,6008446,4,59841.44,59841.44,0.0,0.0,0.0,1
6008447,6008447,1,59841.44,59841.44,0.0,0.0,59841.44,1
6008476,6008476,4,842554.02,842554.02,0.0,0.0,0.0,1
6008477,6008477,1,842554.02,842554.02,0.0,510821.19,1353375.21,1
6008482,6008482,4,591766.42,591766.42,0.0,0.0,0.0,1
6008483,6008483,1,591766.42,591766.42,0.0,7334547.33,7926313.75,1
6008513,6008513,4,539658.73,539658.73,0.0,0.0,0.0,1
6008514,6008514,1,539658.73,539658.73,0.0,0.0,539658.73,1
6008515,6008515,4,2388542.02,2388542.02,0.0,0.0,0.0,1
6008516,6008516,1,2388542.02,2388542.02,0.0,14775.9,2403317.91,1
6008552,6008552,4,513693.13,513693.13,0.0,0.0,0.0,1
6008553,6008553,1,513693.13,513693.13,0.0,0.0,513693.13,1
